learner_id,certification_id,assessment_id,assessment_name,latest_score,passed,attempts,last_attempt_on,source_system
L06470,cert-enterprise-ai-safety,A-L06470,Certification Readiness Practice Assessment,63,False,2,2026-06-02,AssessmentPlatform
L06471,cert-enterprise-ai-safety,A-L06471,Certification Readiness Practice Assessment,62,False,2,2026-05-13,AssessmentPlatform
L06472,cert-enterprise-ai-safety,A-L06472,Certification Readiness Practice Assessment,78,False,3,2026-05-20,AssessmentPlatform
L06473,cert-enterprise-ai-safety,A-L06473,Certification Readiness Practice Assessment,62,False,1,2026-04-18,AssessmentPlatform
L06474,cert-enterprise-ai-safety,A-L06474,Certification Readiness Practice Assessment,59,False,2,2026-05-30,AssessmentPlatform
L06475,cert-enterprise-ai-safety,A-L06475,Certification Readiness Practice Assessment,74,False,1,2026-04-23,AssessmentPlatform
L06476,cert-enterprise-ai-safety,A-L06476,Certification Readiness Practice Assessment,95,True,3,2026-05-12,AssessmentPlatform
L06477,cert-enterprise-ai-safety,A-L06477,Certification Readiness Practice Assessment,72,False,3,2026-04-11,AssessmentPlatform
L06478,cert-enterprise-ai-safety,A-L06478,Certification Readiness Practice Assessment,89,True,2,2026-04-29,AssessmentPlatform
L06479,cert-enterprise-ai-safety,A-L06479,Certification Readiness Practice Assessment,77,False,1,2026-05-08,AssessmentPlatform
L06480,cert-enterprise-ai-safety,A-L06480,Certification Readiness Practice Assessment,68,False,1,2026-06-01,AssessmentPlatform
L06481,cert-enterprise-ai-safety,A-L06481,Certification Readiness Practice Assessment,56,False,1,2026-06-03,AssessmentPlatform
L06482,cert-enterprise-ai-safety,A-L06482,Certification Readiness Practice Assessment,76,False,3,2026-04-10,AssessmentPlatform
L06483,cert-enterprise-ai-safety,A-L06483,Certification Readiness Practice Assessment,74,False,1,2026-04-10,AssessmentPlatform
L06484,cert-enterprise-ai-safety,A-L06484,Certification Readiness Practice Assessment,81,True,2,2026-05-25,AssessmentPlatform
L06485,cert-enterprise-ai-safety,A-L06485,Certification Readiness Practice Assessment,82,True,2,2026-05-05,AssessmentPlatform
L06486,cert-enterprise-ai-safety,A-L06486,Certification Readiness Practice Assessment,61,False,1,2026-04-19,AssessmentPlatform
L06487,cert-enterprise-ai-safety,A-L06487,Certification Readiness Practice Assessment,78,False,1,2026-04-15,AssessmentPlatform
L06488,cert-enterprise-ai-safety,A-L06488,Certification Readiness Practice Assessment,73,False,3,2026-05-17,AssessmentPlatform
L06489,cert-enterprise-ai-safety,A-L06489,Certification Readiness Practice Assessment,87,True,1,2026-04-15,AssessmentPlatform
L06490,cert-enterprise-ai-safety,A-L06490,Certification Readiness Practice Assessment,100,True,2,2026-05-11,AssessmentPlatform
L06491,cert-enterprise-ai-safety,A-L06491,Certification Readiness Practice Assessment,75,False,3,2026-05-16,AssessmentPlatform
L06492,cert-enterprise-ai-safety,A-L06492,Certification Readiness Practice Assessment,85,True,1,2026-05-08,AssessmentPlatform
L06493,cert-enterprise-ai-safety,A-L06493,Certification Readiness Practice Assessment,94,True,3,2026-04-09,AssessmentPlatform
L06494,cert-enterprise-ai-safety,A-L06494,Certification Readiness Practice Assessment,81,True,2,2026-05-11,AssessmentPlatform
L06495,cert-enterprise-ai-safety,A-L06495,Certification Readiness Practice Assessment,68,False,3,2026-06-04,AssessmentPlatform
L06496,cert-enterprise-ai-safety,A-L06496,Certification Readiness Practice Assessment,88,True,1,2026-04-27,AssessmentPlatform
L06497,cert-enterprise-ai-safety,A-L06497,Certification Readiness Practice Assessment,82,True,1,2026-04-25,AssessmentPlatform
L06498,cert-enterprise-ai-safety,A-L06498,Certification Readiness Practice Assessment,65,False,3,2026-05-19,AssessmentPlatform
L06499,cert-enterprise-ai-safety,A-L06499,Certification Readiness Practice Assessment,95,True,3,2026-04-18,AssessmentPlatform
L06500,cert-enterprise-ai-safety,A-L06500,Certification Readiness Practice Assessment,58,False,2,2026-06-05,AssessmentPlatform
L06501,cert-enterprise-ai-safety,A-L06501,Certification Readiness Practice Assessment,70,False,2,2026-05-13,AssessmentPlatform
L06502,cert-enterprise-ai-safety,A-L06502,Certification Readiness Practice Assessment,78,False,3,2026-04-19,AssessmentPlatform
L06503,cert-enterprise-ai-safety,A-L06503,Certification Readiness Practice Assessment,97,True,2,2026-05-09,AssessmentPlatform
L06504,cert-enterprise-ai-safety,A-L06504,Certification Readiness Practice Assessment,85,True,3,2026-04-18,AssessmentPlatform
L06505,cert-enterprise-ai-safety,A-L06505,Certification Readiness Practice Assessment,70,False,2,2026-04-23,AssessmentPlatform
L06506,cert-enterprise-ai-safety,A-L06506,Certification Readiness Practice Assessment,69,False,2,2026-06-04,AssessmentPlatform
L06507,cert-enterprise-ai-safety,A-L06507,Certification Readiness Practice Assessment,80,True,1,2026-04-15,AssessmentPlatform
L06508,cert-enterprise-ai-safety,A-L06508,Certification Readiness Practice Assessment,58,False,1,2026-05-25,AssessmentPlatform
L06509,cert-enterprise-ai-safety,A-L06509,Certification Readiness Practice Assessment,88,True,1,2026-04-14,AssessmentPlatform
L06510,cert-enterprise-ai-safety,A-L06510,Certification Readiness Practice Assessment,64,False,3,2026-05-21,AssessmentPlatform
L06511,cert-enterprise-ai-safety,A-L06511,Certification Readiness Practice Assessment,96,True,2,2026-06-04,AssessmentPlatform
L06512,cert-enterprise-ai-safety,A-L06512,Certification Readiness Practice Assessment,94,True,2,2026-04-27,AssessmentPlatform
L06513,cert-enterprise-ai-safety,A-L06513,Certification Readiness Practice Assessment,71,False,2,2026-06-04,AssessmentPlatform
L06514,cert-enterprise-ai-safety,A-L06514,Certification Readiness Practice Assessment,66,False,1,2026-05-05,AssessmentPlatform
L06515,cert-enterprise-ai-safety,A-L06515,Certification Readiness Practice Assessment,63,False,2,2026-05-08,AssessmentPlatform
L06516,cert-enterprise-ai-safety,A-L06516,Certification Readiness Practice Assessment,98,True,2,2026-05-31,AssessmentPlatform
L06517,cert-enterprise-ai-safety,A-L06517,Certification Readiness Practice Assessment,83,True,2,2026-04-18,AssessmentPlatform
L06518,cert-enterprise-ai-safety,A-L06518,Certification Readiness Practice Assessment,60,False,1,2026-05-09,AssessmentPlatform
L06519,cert-enterprise-ai-safety,A-L06519,Certification Readiness Practice Assessment,80,True,3,2026-05-28,AssessmentPlatform
L06520,cert-enterprise-ai-safety,A-L06520,Certification Readiness Practice Assessment,100,True,3,2026-06-04,AssessmentPlatform
L06521,cert-enterprise-ai-safety,A-L06521,Certification Readiness Practice Assessment,98,True,3,2026-04-28,AssessmentPlatform
L06522,cert-enterprise-ai-safety,A-L06522,Certification Readiness Practice Assessment,73,False,3,2026-05-26,AssessmentPlatform
L06523,cert-enterprise-ai-safety,A-L06523,Certification Readiness Practice Assessment,72,False,3,2026-05-16,AssessmentPlatform
L06524,cert-enterprise-ai-safety,A-L06524,Certification Readiness Practice Assessment,93,True,2,2026-04-30,AssessmentPlatform
L06525,cert-enterprise-ai-safety,A-L06525,Certification Readiness Practice Assessment,64,False,2,2026-06-01,AssessmentPlatform
L06526,cert-enterprise-ai-safety,A-L06526,Certification Readiness Practice Assessment,73,False,2,2026-05-25,AssessmentPlatform
L06527,cert-enterprise-ai-safety,A-L06527,Certification Readiness Practice Assessment,80,True,3,2026-04-09,AssessmentPlatform
L06528,cert-enterprise-ai-safety,A-L06528,Certification Readiness Practice Assessment,56,False,3,2026-06-01,AssessmentPlatform
L06529,cert-enterprise-ai-safety,A-L06529,Certification Readiness Practice Assessment,78,False,2,2026-04-26,AssessmentPlatform
L06530,cert-enterprise-ai-safety,A-L06530,Certification Readiness Practice Assessment,94,True,1,2026-04-30,AssessmentPlatform
L06531,cert-enterprise-ai-safety,A-L06531,Certification Readiness Practice Assessment,75,False,3,2026-06-06,AssessmentPlatform
L06532,cert-enterprise-ai-safety,A-L06532,Certification Readiness Practice Assessment,60,False,2,2026-05-05,AssessmentPlatform
L06533,cert-enterprise-ai-safety,A-L06533,Certification Readiness Practice Assessment,77,False,1,2026-05-05,AssessmentPlatform
L06534,cert-enterprise-ai-safety,A-L06534,Certification Readiness Practice Assessment,77,False,3,2026-05-03,AssessmentPlatform
L06535,cert-enterprise-ai-safety,A-L06535,Certification Readiness Practice Assessment,62,False,1,2026-04-15,AssessmentPlatform
L06536,cert-enterprise-ai-safety,A-L06536,Certification Readiness Practice Assessment,65,False,2,2026-04-11,AssessmentPlatform
L06537,cert-enterprise-ai-safety,A-L06537,Certification Readiness Practice Assessment,62,False,3,2026-04-29,AssessmentPlatform
L06538,cert-enterprise-ai-safety,A-L06538,Certification Readiness Practice Assessment,66,False,2,2026-05-05,AssessmentPlatform
L06539,cert-enterprise-ai-safety,A-L06539,Certification Readiness Practice Assessment,81,True,3,2026-05-12,AssessmentPlatform
L06540,cert-enterprise-ai-safety,A-L06540,Certification Readiness Practice Assessment,62,False,3,2026-05-24,AssessmentPlatform
L06541,cert-enterprise-ai-safety,A-L06541,Certification Readiness Practice Assessment,94,True,2,2026-05-15,AssessmentPlatform
L06542,cert-enterprise-ai-safety,A-L06542,Certification Readiness Practice Assessment,78,False,2,2026-04-24,AssessmentPlatform
L06543,cert-enterprise-ai-safety,A-L06543,Certification Readiness Practice Assessment,95,True,2,2026-04-09,AssessmentPlatform
L06544,cert-enterprise-ai-safety,A-L06544,Certification Readiness Practice Assessment,87,True,3,2026-04-20,AssessmentPlatform
L06545,cert-enterprise-ai-safety,A-L06545,Certification Readiness Practice Assessment,60,False,2,2026-04-25,AssessmentPlatform
L06546,cert-enterprise-ai-safety,A-L06546,Certification Readiness Practice Assessment,66,False,2,2026-04-16,AssessmentPlatform
L06547,cert-enterprise-ai-safety,A-L06547,Certification Readiness Practice Assessment,67,False,3,2026-05-14,AssessmentPlatform
L06548,cert-enterprise-ai-safety,A-L06548,Certification Readiness Practice Assessment,70,False,1,2026-05-21,AssessmentPlatform
L06549,cert-enterprise-ai-safety,A-L06549,Certification Readiness Practice Assessment,59,False,1,2026-04-26,AssessmentPlatform
L06550,cert-enterprise-ai-safety,A-L06550,Certification Readiness Practice Assessment,100,True,3,2026-05-25,AssessmentPlatform
L06551,cert-enterprise-ai-safety,A-L06551,Certification Readiness Practice Assessment,99,True,1,2026-05-08,AssessmentPlatform
L06552,cert-enterprise-ai-safety,A-L06552,Certification Readiness Practice Assessment,85,True,1,2026-05-13,AssessmentPlatform
L06553,cert-enterprise-ai-safety,A-L06553,Certification Readiness Practice Assessment,58,False,1,2026-05-09,AssessmentPlatform
L06554,cert-enterprise-ai-safety,A-L06554,Certification Readiness Practice Assessment,89,True,2,2026-05-30,AssessmentPlatform
L06555,cert-enterprise-ai-safety,A-L06555,Certification Readiness Practice Assessment,63,False,1,2026-05-20,AssessmentPlatform
L06556,cert-enterprise-ai-safety,A-L06556,Certification Readiness Practice Assessment,97,True,3,2026-04-30,AssessmentPlatform
L06557,cert-enterprise-ai-safety,A-L06557,Certification Readiness Practice Assessment,80,True,3,2026-05-26,AssessmentPlatform
L06558,cert-enterprise-ai-safety,A-L06558,Certification Readiness Practice Assessment,63,False,3,2026-04-23,AssessmentPlatform
L06559,cert-enterprise-ai-safety,A-L06559,Certification Readiness Practice Assessment,56,False,3,2026-04-29,AssessmentPlatform
L06560,cert-enterprise-ai-safety,A-L06560,Certification Readiness Practice Assessment,61,False,3,2026-05-29,AssessmentPlatform
L06561,cert-enterprise-ai-safety,A-L06561,Certification Readiness Practice Assessment,75,False,2,2026-04-19,AssessmentPlatform
L06562,cert-enterprise-ai-safety,A-L06562,Certification Readiness Practice Assessment,67,False,3,2026-05-04,AssessmentPlatform
L06563,cert-enterprise-ai-safety,A-L06563,Certification Readiness Practice Assessment,67,False,1,2026-05-18,AssessmentPlatform
L06564,cert-enterprise-ai-safety,A-L06564,Certification Readiness Practice Assessment,84,True,3,2026-05-14,AssessmentPlatform
L06565,cert-enterprise-ai-safety,A-L06565,Certification Readiness Practice Assessment,59,False,1,2026-05-19,AssessmentPlatform
L06566,cert-enterprise-ai-safety,A-L06566,Certification Readiness Practice Assessment,95,True,3,2026-04-08,AssessmentPlatform
L06567,cert-enterprise-ai-safety,A-L06567,Certification Readiness Practice Assessment,91,True,2,2026-05-01,AssessmentPlatform
L06568,cert-enterprise-ai-safety,A-L06568,Certification Readiness Practice Assessment,97,True,2,2026-05-23,AssessmentPlatform
L06569,cert-enterprise-ai-safety,A-L06569,Certification Readiness Practice Assessment,66,False,1,2026-05-25,AssessmentPlatform
L06570,cert-enterprise-ai-safety,A-L06570,Certification Readiness Practice Assessment,74,False,2,2026-04-24,AssessmentPlatform
L06571,cert-enterprise-ai-safety,A-L06571,Certification Readiness Practice Assessment,72,False,3,2026-05-17,AssessmentPlatform
L06572,cert-enterprise-ai-safety,A-L06572,Certification Readiness Practice Assessment,88,True,2,2026-06-04,AssessmentPlatform
L06573,cert-enterprise-ai-safety,A-L06573,Certification Readiness Practice Assessment,88,True,1,2026-06-03,AssessmentPlatform
L06574,cert-enterprise-ai-safety,A-L06574,Certification Readiness Practice Assessment,98,True,1,2026-04-26,AssessmentPlatform
L06575,cert-enterprise-ai-safety,A-L06575,Certification Readiness Practice Assessment,55,False,3,2026-04-11,AssessmentPlatform
L06576,cert-enterprise-ai-safety,A-L06576,Certification Readiness Practice Assessment,60,False,3,2026-04-16,AssessmentPlatform
L06577,cert-enterprise-ai-safety,A-L06577,Certification Readiness Practice Assessment,70,False,2,2026-04-29,AssessmentPlatform
L06578,cert-enterprise-ai-safety,A-L06578,Certification Readiness Practice Assessment,55,False,1,2026-05-19,AssessmentPlatform
L06579,cert-enterprise-ai-safety,A-L06579,Certification Readiness Practice Assessment,71,False,1,2026-05-18,AssessmentPlatform
L06580,cert-enterprise-ai-safety,A-L06580,Certification Readiness Practice Assessment,83,True,3,2026-04-14,AssessmentPlatform
L06581,cert-enterprise-ai-safety,A-L06581,Certification Readiness Practice Assessment,96,True,2,2026-05-16,AssessmentPlatform
L06582,cert-enterprise-ai-safety,A-L06582,Certification Readiness Practice Assessment,78,False,3,2026-05-13,AssessmentPlatform
L06583,cert-enterprise-ai-safety,A-L06583,Certification Readiness Practice Assessment,59,False,2,2026-05-02,AssessmentPlatform
L06584,cert-enterprise-ai-safety,A-L06584,Certification Readiness Practice Assessment,77,False,1,2026-05-08,AssessmentPlatform
L06585,cert-enterprise-ai-safety,A-L06585,Certification Readiness Practice Assessment,64,False,3,2026-05-22,AssessmentPlatform
L06586,cert-enterprise-ai-safety,A-L06586,Certification Readiness Practice Assessment,74,False,2,2026-04-13,AssessmentPlatform
L06587,cert-enterprise-ai-safety,A-L06587,Certification Readiness Practice Assessment,56,False,2,2026-06-01,AssessmentPlatform
L06588,cert-enterprise-ai-safety,A-L06588,Certification Readiness Practice Assessment,76,False,1,2026-04-29,AssessmentPlatform
L06589,cert-enterprise-ai-safety,A-L06589,Certification Readiness Practice Assessment,93,True,3,2026-04-29,AssessmentPlatform
L06590,cert-enterprise-ai-safety,A-L06590,Certification Readiness Practice Assessment,65,False,3,2026-04-26,AssessmentPlatform
L06591,cert-enterprise-ai-safety,A-L06591,Certification Readiness Practice Assessment,67,False,2,2026-05-27,AssessmentPlatform
L06592,cert-enterprise-ai-safety,A-L06592,Certification Readiness Practice Assessment,82,True,2,2026-04-21,AssessmentPlatform
L06593,cert-enterprise-ai-safety,A-L06593,Certification Readiness Practice Assessment,60,False,2,2026-05-07,AssessmentPlatform
L06594,cert-enterprise-ai-safety,A-L06594,Certification Readiness Practice Assessment,59,False,1,2026-05-18,AssessmentPlatform
L06595,cert-enterprise-ai-safety,A-L06595,Certification Readiness Practice Assessment,83,True,1,2026-06-04,AssessmentPlatform
L06596,cert-enterprise-ai-safety,A-L06596,Certification Readiness Practice Assessment,70,False,3,2026-05-25,AssessmentPlatform
L06597,cert-enterprise-ai-safety,A-L06597,Certification Readiness Practice Assessment,75,False,3,2026-04-08,AssessmentPlatform
L06598,cert-enterprise-ai-safety,A-L06598,Certification Readiness Practice Assessment,86,True,1,2026-06-06,AssessmentPlatform
L06599,cert-enterprise-ai-safety,A-L06599,Certification Readiness Practice Assessment,81,True,3,2026-05-22,AssessmentPlatform
L06600,cert-enterprise-ai-safety,A-L06600,Certification Readiness Practice Assessment,75,False,2,2026-04-25,AssessmentPlatform
