learner_id,certification_id,manager_id,approval_status,approved_on,source_system
L05290,cert-enterprise-ai-safety,M001,approved,2026-06-03,ManagerPortal
L05291,cert-enterprise-ai-safety,M005,approved,2026-05-03,ManagerPortal
L05292,cert-enterprise-ai-safety,M039,pending,,ManagerPortal
L05293,cert-enterprise-ai-safety,M034,approved,2026-05-10,ManagerPortal
L05294,cert-enterprise-ai-safety,M069,pending,,ManagerPortal
L05295,cert-enterprise-ai-safety,M079,approved,2026-05-09,ManagerPortal
L05296,cert-enterprise-ai-safety,M063,approved,2026-05-03,ManagerPortal
L05297,cert-enterprise-ai-safety,M012,pending,,ManagerPortal
L05298,cert-enterprise-ai-safety,M020,pending,,ManagerPortal
L05299,cert-enterprise-ai-safety,M057,pending,,ManagerPortal
L05300,cert-enterprise-ai-safety,M036,approved,2026-05-17,ManagerPortal
L05301,cert-enterprise-ai-safety,M003,approved,2026-06-02,ManagerPortal
L05302,cert-enterprise-ai-safety,M075,approved,2026-05-29,ManagerPortal
L05303,cert-enterprise-ai-safety,M050,approved,2026-06-04,ManagerPortal
L05304,cert-enterprise-ai-safety,M034,approved,2026-05-07,ManagerPortal
L05305,cert-enterprise-ai-safety,M066,approved,2026-05-31,ManagerPortal
L05306,cert-enterprise-ai-safety,M004,approved,2026-05-01,ManagerPortal
L05307,cert-enterprise-ai-safety,M050,approved,2026-05-04,ManagerPortal
L05308,cert-enterprise-ai-safety,M067,approved,2026-05-11,ManagerPortal
L05309,cert-enterprise-ai-safety,M070,approved,2026-06-04,ManagerPortal
L05310,cert-enterprise-ai-safety,M055,pending,,ManagerPortal
L05311,cert-enterprise-ai-safety,M024,approved,2026-04-30,ManagerPortal
L05312,cert-enterprise-ai-safety,M051,pending,,ManagerPortal
L05313,cert-enterprise-ai-safety,M053,pending,,ManagerPortal
L05314,cert-enterprise-ai-safety,M024,approved,2026-05-18,ManagerPortal
L05315,cert-enterprise-ai-safety,M055,pending,,ManagerPortal
L05316,cert-enterprise-ai-safety,M033,approved,2026-05-08,ManagerPortal
L05317,cert-enterprise-ai-safety,M080,approved,2026-05-25,ManagerPortal
L05318,cert-enterprise-ai-safety,M014,approved,2026-04-26,ManagerPortal
L05319,cert-enterprise-ai-safety,M029,pending,,ManagerPortal
L05320,cert-enterprise-ai-safety,M009,approved,2026-04-23,ManagerPortal
L05321,cert-enterprise-ai-safety,M069,approved,2026-04-28,ManagerPortal
L05322,cert-enterprise-ai-safety,M027,approved,2026-06-02,ManagerPortal
L05323,cert-enterprise-ai-safety,M046,approved,2026-05-08,ManagerPortal
L05324,cert-enterprise-ai-safety,M012,approved,2026-05-02,ManagerPortal
L05325,cert-enterprise-ai-safety,M017,approved,2026-05-11,ManagerPortal
L05326,cert-enterprise-ai-safety,M037,approved,2026-05-05,ManagerPortal
L05327,cert-enterprise-ai-safety,M048,approved,2026-05-09,ManagerPortal
L05328,cert-enterprise-ai-safety,M054,pending,,ManagerPortal
L05329,cert-enterprise-ai-safety,M062,pending,,ManagerPortal
L05330,cert-enterprise-ai-safety,M005,approved,2026-05-21,ManagerPortal
L05331,cert-enterprise-ai-safety,M029,pending,,ManagerPortal
L05332,cert-enterprise-ai-safety,M025,pending,,ManagerPortal
L05333,cert-enterprise-ai-safety,M055,approved,2026-05-08,ManagerPortal
L05334,cert-enterprise-ai-safety,M043,pending,,ManagerPortal
L05335,cert-enterprise-ai-safety,M067,approved,2026-05-01,ManagerPortal
L05336,cert-enterprise-ai-safety,M064,approved,2026-04-28,ManagerPortal
L05337,cert-enterprise-ai-safety,M047,pending,,ManagerPortal
L05338,cert-enterprise-ai-safety,M030,approved,2026-05-05,ManagerPortal
L05339,cert-enterprise-ai-safety,M013,approved,2026-06-05,ManagerPortal
L05340,cert-enterprise-ai-safety,M067,approved,2026-05-16,ManagerPortal
L05341,cert-enterprise-ai-safety,M040,pending,,ManagerPortal
L05342,cert-enterprise-ai-safety,M004,approved,2026-05-11,ManagerPortal
L05343,cert-enterprise-ai-safety,M041,pending,,ManagerPortal
L05344,cert-enterprise-ai-safety,M004,approved,2026-05-29,ManagerPortal
L05345,cert-enterprise-ai-safety,M063,approved,2026-05-30,ManagerPortal
L05346,cert-enterprise-ai-safety,M049,approved,2026-05-27,ManagerPortal
L05347,cert-enterprise-ai-safety,M053,approved,2026-06-04,ManagerPortal
L05348,cert-enterprise-ai-safety,M032,pending,,ManagerPortal
L05349,cert-enterprise-ai-safety,M018,pending,,ManagerPortal
L05350,cert-enterprise-ai-safety,M008,approved,2026-04-23,ManagerPortal
L05351,cert-enterprise-ai-safety,M044,pending,,ManagerPortal
L05352,cert-enterprise-ai-safety,M046,pending,,ManagerPortal
L05353,cert-enterprise-ai-safety,M005,approved,2026-05-03,ManagerPortal
L05354,cert-enterprise-ai-safety,M049,approved,2026-05-31,ManagerPortal
L05355,cert-enterprise-ai-safety,M048,approved,2026-05-29,ManagerPortal
L05356,cert-enterprise-ai-safety,M050,approved,2026-05-04,ManagerPortal
L05357,cert-enterprise-ai-safety,M041,approved,2026-05-05,ManagerPortal
L05358,cert-enterprise-ai-safety,M036,approved,2026-06-03,ManagerPortal
L05359,cert-enterprise-ai-safety,M024,approved,2026-06-02,ManagerPortal
L05360,cert-enterprise-ai-safety,M007,approved,2026-05-13,ManagerPortal
L05361,cert-enterprise-ai-safety,M069,approved,2026-05-19,ManagerPortal
L05362,cert-enterprise-ai-safety,M040,approved,2026-05-12,ManagerPortal
L05363,cert-enterprise-ai-safety,M020,approved,2026-04-30,ManagerPortal
L05364,cert-enterprise-ai-safety,M035,approved,2026-05-01,ManagerPortal
L05365,cert-enterprise-ai-safety,M072,pending,,ManagerPortal
L05366,cert-enterprise-ai-safety,M038,pending,,ManagerPortal
L05367,cert-enterprise-ai-safety,M066,approved,2026-05-25,ManagerPortal
L05368,cert-enterprise-ai-safety,M078,pending,,ManagerPortal
L05369,cert-enterprise-ai-safety,M026,approved,2026-05-10,ManagerPortal
L05370,cert-enterprise-ai-safety,M027,approved,2026-06-06,ManagerPortal
L05371,cert-enterprise-ai-safety,M028,approved,2026-04-28,ManagerPortal
L05372,cert-enterprise-ai-safety,M078,pending,,ManagerPortal
L05373,cert-enterprise-ai-safety,M032,approved,2026-05-29,ManagerPortal
L05374,cert-enterprise-ai-safety,M028,approved,2026-05-31,ManagerPortal
L05375,cert-enterprise-ai-safety,M010,approved,2026-06-01,ManagerPortal
L05376,cert-enterprise-ai-safety,M029,pending,,ManagerPortal
L05377,cert-enterprise-ai-safety,M046,approved,2026-04-24,ManagerPortal
L05378,cert-enterprise-ai-safety,M052,approved,2026-05-31,ManagerPortal
L05379,cert-enterprise-ai-safety,M040,approved,2026-06-05,ManagerPortal
L05380,cert-enterprise-ai-safety,M011,pending,,ManagerPortal
L05381,cert-enterprise-ai-safety,M012,pending,,ManagerPortal
L05382,cert-enterprise-ai-safety,M075,approved,2026-05-22,ManagerPortal
L05383,cert-enterprise-ai-safety,M054,pending,,ManagerPortal
L05384,cert-enterprise-ai-safety,M002,approved,2026-05-19,ManagerPortal
L05385,cert-enterprise-ai-safety,M022,approved,2026-05-13,ManagerPortal
L05386,cert-enterprise-ai-safety,M007,pending,,ManagerPortal
L05387,cert-enterprise-ai-safety,M038,pending,,ManagerPortal
L05388,cert-enterprise-ai-safety,M016,approved,2026-05-23,ManagerPortal
L05389,cert-enterprise-ai-safety,M072,pending,,ManagerPortal
L05390,cert-enterprise-ai-safety,M074,approved,2026-04-24,ManagerPortal
L05391,cert-enterprise-ai-safety,M007,approved,2026-04-30,ManagerPortal
L05392,cert-enterprise-ai-safety,M049,pending,,ManagerPortal
L05393,cert-enterprise-ai-safety,M044,approved,2026-04-28,ManagerPortal
L05394,cert-enterprise-ai-safety,M049,approved,2026-04-24,ManagerPortal
L05395,cert-enterprise-ai-safety,M036,approved,2026-05-01,ManagerPortal
L05396,cert-enterprise-ai-safety,M022,pending,,ManagerPortal
L05397,cert-enterprise-ai-safety,M061,approved,2026-05-15,ManagerPortal
L05398,cert-enterprise-ai-safety,M043,approved,2026-04-27,ManagerPortal
L05399,cert-enterprise-ai-safety,M079,approved,2026-05-31,ManagerPortal
L05400,cert-enterprise-ai-safety,M029,pending,,ManagerPortal
L05401,cert-enterprise-ai-safety,M050,pending,,ManagerPortal
L05402,cert-enterprise-ai-safety,M072,approved,2026-05-04,ManagerPortal
L05403,cert-enterprise-ai-safety,M010,approved,2026-04-30,ManagerPortal
L05404,cert-enterprise-ai-safety,M043,approved,2026-05-07,ManagerPortal
L05405,cert-enterprise-ai-safety,M045,approved,2026-05-14,ManagerPortal
L05406,cert-enterprise-ai-safety,M018,approved,2026-04-24,ManagerPortal
L05407,cert-enterprise-ai-safety,M080,pending,,ManagerPortal
L05408,cert-enterprise-ai-safety,M032,approved,2026-06-03,ManagerPortal
L05409,cert-enterprise-ai-safety,M046,approved,2026-05-07,ManagerPortal
L05410,cert-enterprise-ai-safety,M056,pending,,ManagerPortal
L05411,cert-enterprise-ai-safety,M052,approved,2026-06-03,ManagerPortal
L05412,cert-enterprise-ai-safety,M077,approved,2026-05-06,ManagerPortal
L05413,cert-enterprise-ai-safety,M048,pending,,ManagerPortal
L05414,cert-enterprise-ai-safety,M058,pending,,ManagerPortal
L05415,cert-enterprise-ai-safety,M003,approved,2026-05-30,ManagerPortal
L05416,cert-enterprise-ai-safety,M019,approved,2026-04-24,ManagerPortal
L05417,cert-enterprise-ai-safety,M028,approved,2026-06-02,ManagerPortal
L05418,cert-enterprise-ai-safety,M027,pending,,ManagerPortal
L05419,cert-enterprise-ai-safety,M046,approved,2026-05-08,ManagerPortal
L05420,cert-enterprise-ai-safety,M022,pending,,ManagerPortal
L05421,cert-enterprise-ai-safety,M076,approved,2026-04-24,ManagerPortal
L05422,cert-enterprise-ai-safety,M044,pending,,ManagerPortal
L05423,cert-enterprise-ai-safety,M020,pending,,ManagerPortal
L05424,cert-enterprise-ai-safety,M072,approved,2026-05-08,ManagerPortal
L05425,cert-enterprise-ai-safety,M048,pending,,ManagerPortal
L05426,cert-enterprise-ai-safety,M037,approved,2026-05-12,ManagerPortal
L05427,cert-enterprise-ai-safety,M067,pending,,ManagerPortal
L05428,cert-enterprise-ai-safety,M016,approved,2026-05-19,ManagerPortal
L05429,cert-enterprise-ai-safety,M035,approved,2026-04-25,ManagerPortal
L05430,cert-enterprise-ai-safety,M028,approved,2026-05-30,ManagerPortal
L05431,cert-enterprise-ai-safety,M079,approved,2026-05-13,ManagerPortal
L05432,cert-enterprise-ai-safety,M077,approved,2026-05-23,ManagerPortal
L05433,cert-enterprise-ai-safety,M026,approved,2026-04-28,ManagerPortal
L05434,cert-enterprise-ai-safety,M074,pending,,ManagerPortal
L05435,cert-enterprise-ai-safety,M053,approved,2026-05-30,ManagerPortal
L05436,cert-enterprise-ai-safety,M038,approved,2026-05-16,ManagerPortal
L05437,cert-enterprise-ai-safety,M046,approved,2026-05-27,ManagerPortal
L05438,cert-enterprise-ai-safety,M074,approved,2026-05-07,ManagerPortal
L05439,cert-enterprise-ai-safety,M076,pending,,ManagerPortal
L05440,cert-enterprise-ai-safety,M004,approved,2026-05-25,ManagerPortal
L05441,cert-enterprise-ai-safety,M027,approved,2026-06-05,ManagerPortal
L05442,cert-enterprise-ai-safety,M016,pending,,ManagerPortal
L05443,cert-enterprise-ai-safety,M044,approved,2026-06-05,ManagerPortal
L05444,cert-enterprise-ai-safety,M079,approved,2026-05-18,ManagerPortal
L05445,cert-enterprise-ai-safety,M042,approved,2026-05-10,ManagerPortal
L05446,cert-enterprise-ai-safety,M017,approved,2026-05-25,ManagerPortal
L05447,cert-enterprise-ai-safety,M067,pending,,ManagerPortal
L05448,cert-enterprise-ai-safety,M015,approved,2026-05-04,ManagerPortal
L05449,cert-enterprise-ai-safety,M010,approved,2026-05-18,ManagerPortal
L05450,cert-enterprise-ai-safety,M044,approved,2026-05-23,ManagerPortal
L05451,cert-enterprise-ai-safety,M010,approved,2026-05-27,ManagerPortal
L05452,cert-enterprise-ai-safety,M045,pending,,ManagerPortal
L05453,cert-enterprise-ai-safety,M078,approved,2026-05-05,ManagerPortal
L05454,cert-enterprise-ai-safety,M011,approved,2026-05-27,ManagerPortal
L05455,cert-enterprise-ai-safety,M046,approved,2026-04-23,ManagerPortal
L05456,cert-enterprise-ai-safety,M057,approved,2026-06-04,ManagerPortal
L05457,cert-enterprise-ai-safety,M048,approved,2026-06-06,ManagerPortal
L05458,cert-enterprise-ai-safety,M020,approved,2026-05-07,ManagerPortal
L05459,cert-enterprise-ai-safety,M054,pending,,ManagerPortal
L05460,cert-enterprise-ai-safety,M011,approved,2026-05-13,ManagerPortal
L05461,cert-enterprise-ai-safety,M068,approved,2026-05-06,ManagerPortal
L05462,cert-enterprise-ai-safety,M020,approved,2026-05-11,ManagerPortal
L05463,cert-enterprise-ai-safety,M044,approved,2026-06-01,ManagerPortal
L05464,cert-enterprise-ai-safety,M044,approved,2026-05-30,ManagerPortal
L05465,cert-enterprise-ai-safety,M064,approved,2026-04-24,ManagerPortal
L05466,cert-enterprise-ai-safety,M080,pending,,ManagerPortal
L05467,cert-enterprise-ai-safety,M013,approved,2026-05-27,ManagerPortal
L05468,cert-enterprise-ai-safety,M025,pending,,ManagerPortal
L05469,cert-enterprise-ai-safety,M070,approved,2026-06-05,ManagerPortal
L05470,cert-enterprise-ai-safety,M065,pending,,ManagerPortal
L05471,cert-enterprise-ai-safety,M006,approved,2026-05-02,ManagerPortal
L05472,cert-enterprise-ai-safety,M005,pending,,ManagerPortal
L05473,cert-enterprise-ai-safety,M002,approved,2026-05-01,ManagerPortal
L05474,cert-enterprise-ai-safety,M024,approved,2026-05-28,ManagerPortal
L05475,cert-enterprise-ai-safety,M074,approved,2026-05-08,ManagerPortal
L05476,cert-enterprise-ai-safety,M027,approved,2026-05-14,ManagerPortal
L05477,cert-enterprise-ai-safety,M051,approved,2026-04-28,ManagerPortal
L05478,cert-enterprise-ai-safety,M031,pending,,ManagerPortal
L05479,cert-enterprise-ai-safety,M076,pending,,ManagerPortal
L05480,cert-enterprise-ai-safety,M051,approved,2026-05-26,ManagerPortal
L05481,cert-enterprise-ai-safety,M016,approved,2026-05-25,ManagerPortal
L05482,cert-enterprise-ai-safety,M078,approved,2026-06-01,ManagerPortal
L05483,cert-enterprise-ai-safety,M002,approved,2026-05-05,ManagerPortal
L05484,cert-enterprise-ai-safety,M022,pending,,ManagerPortal
L05485,cert-enterprise-ai-safety,M001,pending,,ManagerPortal
L05486,cert-enterprise-ai-safety,M016,pending,,ManagerPortal
L05487,cert-enterprise-ai-safety,M025,approved,2026-05-29,ManagerPortal
L05488,cert-enterprise-ai-safety,M057,approved,2026-06-04,ManagerPortal
L05489,cert-enterprise-ai-safety,M035,approved,2026-06-04,ManagerPortal
L05490,cert-enterprise-ai-safety,M023,approved,2026-06-06,ManagerPortal
L05491,cert-enterprise-ai-safety,M001,approved,2026-05-14,ManagerPortal
L05492,cert-enterprise-ai-safety,M030,approved,2026-05-08,ManagerPortal
L05493,cert-enterprise-ai-safety,M053,approved,2026-05-01,ManagerPortal
L05494,cert-enterprise-ai-safety,M071,approved,2026-05-31,ManagerPortal
L05495,cert-enterprise-ai-safety,M042,approved,2026-05-15,ManagerPortal
L05496,cert-enterprise-ai-safety,M025,pending,,ManagerPortal
L05497,cert-enterprise-ai-safety,M008,pending,,ManagerPortal
L05498,cert-enterprise-ai-safety,M032,pending,,ManagerPortal
L05499,cert-enterprise-ai-safety,M023,pending,,ManagerPortal
L05500,cert-enterprise-ai-safety,M042,approved,2026-06-01,ManagerPortal
L05501,cert-enterprise-ai-safety,M022,approved,2026-05-15,ManagerPortal
L05502,cert-enterprise-ai-safety,M008,approved,2026-05-31,ManagerPortal
L05503,cert-enterprise-ai-safety,M067,approved,2026-05-04,ManagerPortal
L05504,cert-enterprise-ai-safety,M002,approved,2026-05-24,ManagerPortal
L05505,cert-enterprise-ai-safety,M044,pending,,ManagerPortal
L05506,cert-enterprise-ai-safety,M006,pending,,ManagerPortal
L05507,cert-enterprise-ai-safety,M049,pending,,ManagerPortal
L05508,cert-enterprise-ai-safety,M079,approved,2026-04-27,ManagerPortal
L05509,cert-enterprise-ai-safety,M030,approved,2026-05-27,ManagerPortal
L05510,cert-enterprise-ai-safety,M016,pending,,ManagerPortal
L05511,cert-enterprise-ai-safety,M004,approved,2026-05-30,ManagerPortal
L05512,cert-enterprise-ai-safety,M047,approved,2026-04-24,ManagerPortal
L05513,cert-enterprise-ai-safety,M013,approved,2026-05-26,ManagerPortal
L05514,cert-enterprise-ai-safety,M071,pending,,ManagerPortal
L05515,cert-enterprise-ai-safety,M069,approved,2026-05-27,ManagerPortal
L05516,cert-enterprise-ai-safety,M078,pending,,ManagerPortal
L05517,cert-enterprise-ai-safety,M071,pending,,ManagerPortal
L05518,cert-enterprise-ai-safety,M019,pending,,ManagerPortal
L05519,cert-enterprise-ai-safety,M066,pending,,ManagerPortal
L05520,cert-enterprise-ai-safety,M049,pending,,ManagerPortal
L05521,cert-enterprise-ai-safety,M020,pending,,ManagerPortal
L05522,cert-enterprise-ai-safety,M027,approved,2026-05-21,ManagerPortal
L05523,cert-enterprise-ai-safety,M022,approved,2026-05-07,ManagerPortal
L05524,cert-enterprise-ai-safety,M002,approved,2026-05-01,ManagerPortal
L05525,cert-enterprise-ai-safety,M019,approved,2026-04-25,ManagerPortal
L05526,cert-enterprise-ai-safety,M067,pending,,ManagerPortal
L05527,cert-enterprise-ai-safety,M040,approved,2026-05-15,ManagerPortal
L05528,cert-enterprise-ai-safety,M080,approved,2026-04-30,ManagerPortal
L05529,cert-enterprise-ai-safety,M074,approved,2026-05-01,ManagerPortal
L05530,cert-enterprise-ai-safety,M070,approved,2026-04-27,ManagerPortal
L05531,cert-enterprise-ai-safety,M022,approved,2026-04-23,ManagerPortal
L05532,cert-enterprise-ai-safety,M004,approved,2026-04-27,ManagerPortal
L05533,cert-enterprise-ai-safety,M007,approved,2026-05-11,ManagerPortal
L05534,cert-enterprise-ai-safety,M019,pending,,ManagerPortal
L05535,cert-enterprise-ai-safety,M015,approved,2026-05-21,ManagerPortal
L05536,cert-enterprise-ai-safety,M074,approved,2026-05-06,ManagerPortal
L05537,cert-enterprise-ai-safety,M056,approved,2026-04-28,ManagerPortal
L05538,cert-enterprise-ai-safety,M069,approved,2026-05-07,ManagerPortal
L05539,cert-enterprise-ai-safety,M050,approved,2026-05-31,ManagerPortal
L05540,cert-enterprise-ai-safety,M006,approved,2026-05-26,ManagerPortal
L05541,cert-enterprise-ai-safety,M007,approved,2026-05-13,ManagerPortal
L05542,cert-enterprise-ai-safety,M012,approved,2026-05-21,ManagerPortal
L05543,cert-enterprise-ai-safety,M001,pending,,ManagerPortal
L05544,cert-enterprise-ai-safety,M037,pending,,ManagerPortal
L05545,cert-enterprise-ai-safety,M038,pending,,ManagerPortal
L05546,cert-enterprise-ai-safety,M012,approved,2026-05-17,ManagerPortal
L05547,cert-enterprise-ai-safety,M025,approved,2026-05-26,ManagerPortal
L05548,cert-enterprise-ai-safety,M061,approved,2026-05-15,ManagerPortal
L05549,cert-enterprise-ai-safety,M039,pending,,ManagerPortal
L05550,cert-enterprise-ai-safety,M055,pending,,ManagerPortal
L05551,cert-enterprise-ai-safety,M030,approved,2026-05-16,ManagerPortal
L05552,cert-enterprise-ai-safety,M006,approved,2026-05-16,ManagerPortal
L05553,cert-enterprise-ai-safety,M022,approved,2026-05-31,ManagerPortal
L05554,cert-enterprise-ai-safety,M021,approved,2026-05-16,ManagerPortal
L05555,cert-enterprise-ai-safety,M054,approved,2026-05-22,ManagerPortal
L05556,cert-enterprise-ai-safety,M021,approved,2026-04-25,ManagerPortal
L05557,cert-enterprise-ai-safety,M045,approved,2026-05-26,ManagerPortal
L05558,cert-enterprise-ai-safety,M029,approved,2026-05-10,ManagerPortal
L05559,cert-enterprise-ai-safety,M060,pending,,ManagerPortal
L05560,cert-enterprise-ai-safety,M072,pending,,ManagerPortal
L05561,cert-enterprise-ai-safety,M067,approved,2026-04-27,ManagerPortal
L05562,cert-enterprise-ai-safety,M055,approved,2026-06-05,ManagerPortal
L05563,cert-enterprise-ai-safety,M054,approved,2026-06-02,ManagerPortal
L05564,cert-enterprise-ai-safety,M026,approved,2026-06-06,ManagerPortal
L05565,cert-enterprise-ai-safety,M005,pending,,ManagerPortal
L05566,cert-enterprise-ai-safety,M034,approved,2026-05-10,ManagerPortal
L05567,cert-enterprise-ai-safety,M080,approved,2026-06-01,ManagerPortal
L05568,cert-enterprise-ai-safety,M037,approved,2026-05-12,ManagerPortal
L05569,cert-enterprise-ai-safety,M053,pending,,ManagerPortal
L05570,cert-enterprise-ai-safety,M078,pending,,ManagerPortal
